2010 GMC Terrain SLE-1 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 Chevrolet Equinox 2LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 Dodge Journey Crew AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 280 hp 260 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,24
2011 Dodge Journey Mainstreet AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 280 hp 260 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,24
2011 Dodge Journey Lux AWD,Automatic transmission,Dodge 3.6L 6 Cylinder 280 hp 260 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,24
2010 Infiniti G37x Sedan AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 328 hp 269 ft-lbs,7 Speed Automatic,18,Gasoline,25
2011 Infiniti G37x Sedan AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 328 hp 269 ft-lbs,7 Speed Automatic,18,Gasoline,25
2011 Infiniti G37 Sedan Sport 6MT,Manual transmission,Infiniti 3.7L 6 cylinder 328 hp 269 ft-lbs,6 Speed Manual,17,Gasoline,25
2010 BMW 750Li xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,6 Speed Automatic Select Shift,14,Gasoline,20
2010 BMW 750i xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,6 Speed Automatic Select Shift,14,Gasoline,20
2010 Chevrolet Equinox LS AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2010 Chevrolet Equinox 2LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2010 Chevrolet Equinox LTZ AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2010 Chevrolet Equinox 1LT AWD,Automatic transmission,Chevrolet 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 BMW 750i xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,6 Speed Automatic Select Shift,14,Gasoline,20
2011 BMW 750Li xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,6 Speed Automatic Select Shift,14,Gasoline,20
2011 BMW 750Li xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,6 Speed Automatic Select Shift,14,Gasoline,20
2010 Dodge Journey R/T Fleet AWD,Automatic transmission,Dodge 3.5L 6 Cylinder 235 hp 232 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,23
2010 Dodge Journey R/T AWD,Automatic transmission,Dodge 3.5L 6 Cylinder 235 hp 232 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,23
2010 Dodge Journey SXT AWD,Automatic transmission,Dodge 3.5L 6 Cylinder 235 hp 232 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,23
2011 BMW ALPINA B7 LWB xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 500hp 516 ft-lbs Tr-charged,6 Speed Automatic Select Shift,14,Gasoline,20
2011 BMW ALPINA B7 SWB xDrive Sedan,Automatic transmission,BMW 4.4L 8 cylinder 500hp 516 ft-lbs Tr-charged,6 Speed Automatic Select Shift,14,Gasoline,20
2012 Chevrolet Express 1500 FFV AWD,Automatic transmission,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,13,Gasoline,17
2011 Infiniti G37x Coupe AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 330 hp 270 ft-lbs,7 Speed Automatic,18,Gasoline,25
2011 GMC Terrain SLE-1 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 GMC Terrain SLE-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 GMC Terrain SLE-2 3.0L AWD,Automatic transmission,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,16,Gasoline,22
2011 GMC Terrain SLT-1 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 GMC Terrain SLT-1 3.0L AWD,Automatic transmission,GMC 3.0L 6 Cylinder 264 hp 222 ft-lbs FFV,6 Speed Automatic Select Shift,16,Gasoline,22
2011 GMC Terrain SLT-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 GMC Terrain SLE-2 AWD,Automatic transmission,GMC 2.4L 4 Cylinder 182 hp 172 ft-lbs,6 Speed Automatic Select Shift,20,Gasoline,29
2011 GMC Yukon AWD Denali,Automatic transmission,GMC 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2010 Porsche 911 Turbo Coupe,Manual transmission,Porsche 3.8L 6 Cylinder 500 hp 480 ft-lbs Turbo,6 Speed Manual,16,Gasoline,24
2010 Porsche 911 Carrera 4 Coupe,Manual transmission,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,18,Gasoline,25
2010 Porsche 911 Carrera 4S Coupe,Manual transmission,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,18,Gasoline,25
2010 Porsche 911 Targa 4S Coupe,Manual transmission,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,18,Gasoline,25
2010 Porsche 911 Targa 4 Coupe,Manual transmission,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,18,Gasoline,25
2010 GMC Yukon AWD Denali,Automatic transmission,GMC 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Infiniti G37x Coupe AWD,Automatic transmission,Infiniti 3.7L 6 cylinder 330 hp 270 ft-lbs,7 Speed Automatic,18,Gasoline,25
2011 GMC Yukon XL Denali 4WD,Automatic transmission,GMC 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,13,Gasoline,18
2010 GMC Yukon XL Denali 4WD,Automatic transmission,GMC 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,6 Speed Automatic Select Shift,10,E85,15
2010 Infiniti QX56 4WD,Automatic transmission,Infiniti 5.6L 8 cylinder 320hp 393 ft-lbs,5 Speed Automatic,12,Gasoline,17
2011 Infiniti QX56 4WD,Automatic transmission,Infiniti 5.6L 8 Cylinder 400 hp 413 ft-lbs,7 Speed Automatic,14,Gasoline,20
2010 Acura MDX,Automatic transmission,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,21
2011 Acura MDX,Automatic transmission,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,21
2010 Acura RDX SH-AWD,Automatic transmission,Acura 2.3L 4 Cylinder 240 hp 260 ft-lbs TURBO,5 Speed Automatic Select Shift,17,Gasoline,22
2011 Acura RDX SH-AWD,Automatic transmission,Acura 2.3L 4 Cylinder 240 hp 260 ft-lbs TURBO,5 Speed Automatic Select Shift,17,Gasoline,22
2010 Acura ZDX,Automatic transmission,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2011 Acura ZDX,Automatic transmission,Acura 3.7L 6 Cylinder 300 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,23
2010 Acura RL,Automatic transmission,Acura 3.7L 6 Cylinder 300 hp 271 ft-lbs,5 Speed Automatic Select Shift,16,Gasoline,22
2011 Acura RL,Automatic transmission,Acura 3.7L 6 Cylinder 300 hp 271 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,24
2010 Acura TL SH-AWD,Automatic transmission,Acura 3.7L 6 Cylinder 305 hp 273 ft-lbs,5 Speed Automatic Select Shift,17,Gasoline,25
2010 Acura TL SH-AWD MT,Manual transmission,Acura 3.7L 6 Cylinder 305 hp 273 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 Acura TL SH-AWD,Automatic transmission,Acura 3.7L 6 Cylinder 305 hp 273 ft-lbs,5 Speed Automatic Select Shift,17,Gasoline,25
2011 Acura TL SH-AWD MT,Manual transmission,Acura 3.7L 6 Cylinder 305 hp 273 ft-lbs,6 Speed Manual,17,Gasoline,25
2011 Chevrolet Express 1500 FFV AWD,Automatic transmission,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,10,E85,13
2010 Chevrolet Express 1500 FFV AWD,Automatic transmission,Chevrolet 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,10,E85,13
2010 Porsche 911 Carrera 4 Cabriolet,Manual transmission,Porsche 3.6L 6 cylinder 345 hp 288 ft-lbs,6 Speed Manual,18,Gasoline,25
2010 Porsche 911 Turbo Cabriolet,Manual transmission,Porsche 3.8L 6 Cylinder 500 hp 480 ft-lbs Turbo,6 Speed Manual,16,Gasoline,24
2010 Porsche 911 Carrera 4S Cabriolet,Manual transmission,Porsche 3.8L 6 cylinder 385 hp 310 ft-lbs,6 Speed Manual,18,Gasoline,25
2011 GMC Savana Passenger 1500 LS AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,9,E85,12
2011 GMC Savana Passenger 1500 LT AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,13,Gasoline,17
2011 Porsche Cayenne S Hybrid,Automatic transmission,Porsche 3.0L 6 Cylinder 380 hp 427 ft-lbs Hybrid,8 Speed Automatic Select Shift,20,Gasoline,24
2011 Porsche Cayenne,Manual transmission,Porsche 3.6L 6 Cylinder 300 hp 295 ft-lbs,6 Speed Manual,15,Gasoline,22
2011 Porsche Cayenne Turbo,Automatic transmission,Porsche 4.8L 8 cylinder 500 hp 516 ft-lbs Turbo,8 Speed Automatic Select Shift,15,Gasoline,22
2011 Porsche Cayenne Tiptronic,Automatic transmission,Porsche 3.6L 6 Cylinder 300 hp 295 ft-lbs,8 Speed Automatic Select Shift,16,Gasoline,23
2011 Porsche Cayenne S,Automatic transmission,Porsche 4.8L 8 Cylinder 400 hp 369 ft-lbs,8 Speed Automatic Select Shift,16,Gasoline,22
2010 Porsche Cayenne Turbo S,Automatic transmission,Porsche 4.8L 8 cylinder 550hp 553 ft-lbs Turbo,6 Speed Automatic Select Shift,12,Gasoline,19
2010 Porsche Cayenne Turbo,Automatic transmission,Porsche 4.8L 8 cylinder 500 hp 516 ft-lbs Turbo,6 Speed Automatic Select Shift,12,Gasoline,19
2010 Porsche Cayenne S Transsyberia Tiptronic,Automatic transmission,Porsche 4.8L 8 cylinder 405 hp 369 ft-lbs,6 Speed Automatic Select Shift,11,Gasoline,17
2010 Porsche Cayenne GTS Tiptronic,Automatic transmission,Porsche 4.8L 8 cylinder 405 hp 369 ft-lbs,6 Speed Automatic Select Shift,13,Gasoline,18
2010 Porsche Cayenne GTS,Manual transmission,Porsche 4.8L 8 cylinder 405 hp 369 ft-lbs,6 Speed Manual,11,Gasoline,17
2010 Porsche Cayenne,Manual transmission,Porsche 3.6L 6 cylinder 290 hp 273 ft-lbs,6 Speed Manual,14,Gasoline,20
2010 Porsche Cayenne S,Automatic transmission,Porsche 4.8L 8 cylinder 385 hp 369 ft-lbs,6 Speed Automatic Select Shift,13,Gasoline,19
2010 Porsche Cayenne Tiptronic,Automatic transmission,Porsche 3.6L 6 cylinder 290 hp 273 ft-lbs,6 Speed Automatic Select Shift,14,Gasoline,20
2011 Subaru Forester 2.5XT Premium,Automatic transmission,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,4 Speed Automatic Select Shift,19,Gasoline,24
2011 Subaru Forester 2.5X Limited,Automatic transmission,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,4 Speed Automatic Select Shift,21,Gasoline,27
2011 Subaru Forester 2.5X,Manual transmission,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,5 Speed Manual,21,Gasoline,27
2011 Subaru Forester 2.5X Touring,Automatic transmission,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,4 Speed Automatic Select Shift,21,Gasoline,27
2011 Subaru Forester 2.5X Premium,Manual transmission,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,5 Speed Manual,21,Gasoline,27
2011 Subaru Forester 2.5XT Touring,Automatic transmission,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,4 Speed Automatic Select Shift,19,Gasoline,24
2011 Buick Enclave CX AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Buick Enclave CXL-2 AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Buick Enclave CXL-1 AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2010 Buick Enclave CX AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2010 Buick Enclave CXL-1 AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2010 Buick Enclave CXL-2 AWD,Automatic transmission,Buick 3.6L 6 Cylinder 288 hp 270 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,22
2011 Buick Lacrosse CXL AWD,Automatic transmission,Buick 3.6L 6 Cylinder 280 hp 259 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,26
2010 Buick Lacrosse CXL AWD,Automatic transmission,Buick 3.0L 6 Cylinder 252 hp 215 ft-lbs,6 Speed Automatic Select Shift,16,Gasoline,25
2011 GMC Savana Cargo 1500 AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,10,E85,13
2011 Subaru Forester 2.5X AT,Automatic transmission,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,4 Speed Automatic Select Shift,21,Gasoline,27
2011 Subaru Forester 2.5X Premium AT,Automatic transmission,Subaru 2.5L 4 Cylinder 170 hp 174 ft-lbs,4 Speed Automatic Select Shift,21,Gasoline,27
2010 GMC Savana Passenger 1500 LS AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,13,Gasoline,17
2010 GMC Savana Passenger 1500 LT AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,9,E85,12
2010 GMC Savana Cargo 1500 AWD,Automatic transmission,GMC 5.3L 8 Cylinder 310 hp 334 ft-lbs FFV,4 Speed Automatic,13,Gasoline,18
2011 Saab 9-3 2.0T Aero Sport Sedan XWD,Automatic transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2011 Saab 9-3 2.0T Sport Sedan XWD,Automatic transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2011 Saab 9-3 2.0T Aero Sport Sedan XWD MT,Manual transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Manual,20,Gasoline,29
2011 Saab 9-3 2.0T Sport Sedan XWD MT,Manual transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Manual,20,Gasoline,29
2010 Subaru Forester 2.5XT Premium,Automatic transmission,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,4 Speed Automatic Select Shift,19,Gasoline,24
2010 Subaru Forester 2.5X,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2010 Subaru Forester 2.5X Limited,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Forester 2.5X AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Forester 2.5XT Limited,Automatic transmission,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,4 Speed Automatic Select Shift,19,Gasoline,24
2010 Subaru Forester 2.5X Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2010 Subaru Forester 2.5X Premium AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Lexus GS 350 AWD Sedan,Automatic transmission,Lexus 3.5L 6 Cylinder 303hp 274ft-lbs,6 Speed Automatic Select Shift,18,Gasoline,25
2012 Subaru Impreza Sedan 2.0i,Manual transmission,Subaru 2.0L 4 Cylinder 148 hp 145 ft-lbs,5 Speed Manual,25,Gasoline,34
2010 Saab 9-3 2.0T Sport Sedan XWD,Automatic transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2010 Saab 9-3 2.0T Aero Sport Sedan XWD,Automatic transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2010 Saab 9-3 2.0T Sport Sedan XWD MT,Manual transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Manual,20,Gasoline,29
2010 Saab 9-3 2.0T Aero Sport Sedan XWD MT,Manual transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Manual,20,Gasoline,29
2010 Subaru Impreza WRX Sedan,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,18,Gasoline,25
2011 Subaru Impreza WRX Sedan,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,19,Gasoline,25
2010 Subaru Impreza Sedan 2.5i AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Impreza Sedan 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2011 Subaru Impreza Sedan 2.5i Premium AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2011 Subaru Impreza Sedan 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2011 Subaru Impreza WRX STI Sedan,Manual transmission,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,6 Speed Manual,17,Gasoline,23
2011 Subaru Impreza Sedan 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2011 Subaru Impreza Sedan 2.5i AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2011 Land Rover LR2,Automatic transmission,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,22
2011 Land Rover LR2 HSE,Automatic transmission,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,22
2011 Land Rover LR2 HSE LUX,Automatic transmission,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,22
2010 Land Rover LR2 HSE,Automatic transmission,Land Rover 3.2L 6 Cylinder 230 hp 234 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,22
2011 Saab 9-3 2.0T SportCombi XWD,Automatic transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2011 Saab 9-3 2.0T SportCombi XWD MT,Manual transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Manual,20,Gasoline,29
2010 Saab 9-3 2.0T SportCombi XWD MT,Manual transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Manual,20,Gasoline,29
2010 Saab 9-3 2.0T SportCombi XWD,Automatic transmission,Saab 2.0L 4 Cylinder 210 hp 221 ft-lbs Turbo,6 Speed Automatic,17,Gasoline,27
2011 Chrysler 300C AWD,Automatic transmission,Chrysler 5.7L 8 cylinder 363 hp 394 ft-lbs,5 Speed Automatic Select Shift,15,Gasoline,23
2010 Subaru Impreza Sedan 2.5i Premium AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Impreza Sedan 2.5i Premium,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2010 Subaru Impreza Sedan 2.5GT,Automatic transmission,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,4 Speed Automatic Select Shift,19,Gasoline,24
2010 Chrysler 300 Touring AWD,Automatic transmission,Chrysler 3.5L 6 cylinder 250 hp 250 ft-lbs,5 Speed Automatic,17,Gasoline,23
2010 Chrysler 300 Limited AWD,Automatic transmission,Chrysler 3.5L 6 cylinder 250 hp 250 ft-lbs,5 Speed Automatic,17,Gasoline,23
2010 Chrysler 300 C AWD,Automatic transmission,Chrysler 5.7L 8 cylinder 360 hp 389 ft-lbs,5 Speed Automatic Select Shift,16,Gasoline,23
2012 MINI Cooper S Countryman All4 AT,Automatic transmission,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,6 Speed Automatic Select Shift,23,Gasoline,30
2011 MINI Cooper S Countryman All4 AT,Automatic transmission,Mini 1.6L 4 Cylinder 181 hp 177 ft-lbs Turbo,6 Speed Automatic Select Shift,23,Gasoline,30
2011 Mercury Mariner AWD,Automatic transmission,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,6 Speed Automatic,20,Gasoline,26
2011 Mercury Mariner FFV AWD,Automatic transmission,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,18,Gasoline,23
2011 Mercury Mariner Premier AWD,Automatic transmission,Mercury 2.5L 4 cylinder 171 hp 171 ft-lbs,6 Speed Automatic,20,Gasoline,26
2011 Mercury Mariner Premier FFV AWD,Automatic transmission,Mercury 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,6 Speed Automatic,13,E85,17
2010 BMW X3 xDrive30i SUV AT,Automatic transmission,BMW 3.0L 6 cylinder 260 hp 225 ft-lbs,6 Speed Automatic Select Shift,17,Gasoline,24
2010 BMW X3 xDrive30i SUV,Manual transmission,BMW 3.0L 6 cylinder 260 hp 225 ft-lbs,6 Speed Manual,17,Gasoline,24
2011 BMW X3 xDrive28i SUV,Automatic transmission,BMW 3.0L 6 cylinder 240hp 221 ft-lbS,8 Speed Automatic Select Shift,19,Gasoline,25
2011 BMW X3 xDrive35i SUV,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,19,Gasoline,26
2010 BMW X5 xDrive30i SUV,Automatic transmission,BMW 3.0L 6 cylinder 260 hp 225 ft-lbs,6 Speed Automatic Select Shift,15,Gasoline,21
2010 BMW X5 xDrive35d SUV,Automatic transmission,BMW 3.0L 6 cylinder 265 hp 425 ft-lbs Turbo,6 Speed Automatic Select Shift,19,Diesel fuel,26
2010 BMW X5 xDrive48i SUV,Automatic transmission,BMW 4.8L 8 cylinder 350hp 350 ft-lbs,6 Speed Automatic Select Shift,14,Gasoline,19
2011 BMW X5 xDrive35d SUV,Automatic transmission,BMW 3.0L 6 cylinder 265 hp 425 ft-lbs Turbo,6 Speed Automatic Select Shift,19,Gasoline,26
2011 BMW X5 xDrive50i SUV,Automatic transmission,BMW 4.4L 8 cylinder 400 hp 450 ft-lbs Turbo,8 Speed Automatic Select Shift,14,Gasoline,20
2011 BMW X5 xDrive35i Premium SUV,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,16,Gasoline,23
2011 BMW X5 xDrive35i Sport Activity SUV,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,16,Gasoline,23
2011 BMW X5 xDrive35i SUV,Automatic transmission,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,8 Speed Automatic Select Shift,16,Gasoline,23
2011 Subaru Impreza Hatchback Outback Sport AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2011 Subaru Impreza Hatchback Outback Sport,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2011 Subaru Impreza Hatchback WRX STI,Manual transmission,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,6 Speed Manual,17,Gasoline,23
2011 Subaru Impreza Hatchback 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2011 Subaru Impreza Hatchback 2.5i AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2011 Subaru Impreza WRX Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,19,Gasoline,25
2010 Subaru Impreza Hatchback 2.5GT,Automatic transmission,Subaru 2.5L 4 cylinder 224 hp 226 ft-lbs Turbo,4 Speed Automatic Select Shift,19,Gasoline,24
2010 Subaru Impreza Hatchback Outback Sport AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Impreza WRX STI Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,6 Speed Manual,17,Gasoline,23
2010 Subaru Impreza Hatchback 2.5i AT,Automatic transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,4 Speed Automatic Select Shift,20,Gasoline,26
2010 Subaru Impreza Hatchback Outback Sport,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2010 Subaru Impreza Hatchback 2.5i,Manual transmission,Subaru 2.5L 4 cylinder 170 hp 170 ft-lbs,5 Speed Manual,20,Gasoline,27
2010 Subaru Impreza WRX STI Special Edition Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 305 hp 290 ft-lbs Turbo,6 Speed Manual,17,Gasoline,23
2010 Subaru Impreza WRX Hatchback,Manual transmission,Subaru 2.5L 4 cylinder 265 hp 244 ft-lbs Turbo,5 Speed Manual,18,Gasoline,25
